,id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
54,7031312,Rhythm & Blues,Recommended Route,"A fine collection of West Magnolia trails - flow, rock features, jumps, rollers, berms - this has it all!",blueBlack,4.3,23,denver,https://www.mtbproject.com/trail/7031312/rhythm-blues,https://cdn2.apstatic.com/photos/mtb/7014087_sqsmall_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_small_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_smallMed_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_medium_1554846748.jpg,10.0,881,-881,8819,8255,-105.5126,39.9621,All Clear,,2020-07-12 16:16:30
55,7030789,Segment 6 Shuttle: Kenosha Pass to Gold Hill (Breckenridge),Recommended Route,One of the Colorado Trail's finest segments; alpine vistas and flawless downhills!,blueBlack,4.8,12,denver,https://www.mtbproject.com/trail/7030789/segment-6-shuttle-kenosha-pass-to-gold-hill-breckenridge,https://cdn2.apstatic.com/photos/mtb/7016919_sqsmall_1554915990.jpg,https://cdn2.apstatic.com/photos/mtb/7016919_small_1554915990.jpg,https://cdn2.apstatic.com/photos/mtb/7016919_smallMed_1554915990.jpg,https://cdn2.apstatic.com/photos/mtb/7016919_medium_1554915990.jpg,32.7,4497,-5325,11843,9181,-105.7584,39.4129,Minor Issues,No snow just a handful of fallen trees. ,2020-06-30 11:12:44
56,7050661,"Buff Creek ""Big Burrito""",Recommended Route,"This ride captures 3 big climbs and 3 big downhills—a ""choice selection"" of some the best Buffalo Creek has to offer!",blueBlack,4.9,11,denver,https://www.mtbproject.com/trail/7050661/buff-creek-big-burrito,https://cdn2.apstatic.com/photos/mtb/7011149_sqsmall_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_small_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_smallMed_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_medium_1554838935.jpg,34.5,4871,-4874,8574,6675,-105.2744,39.3863,All Clear,,2020-06-23 13:55:32
57,7042021,Buffalo Creek Endurance Mega-Tour,Recommended Route,"For the adventurous only, here's the biggest of big Buffalo Creek laps.",blueBlack,5.0,7,denver,https://www.mtbproject.com/trail/7042021/buffalo-creek-endurance-mega-tour,https://cdn2.apstatic.com/photos/mtb/7011149_sqsmall_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_small_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_smallMed_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_medium_1554838935.jpg,48.9,5982,-5978,8532,6674,-105.2746,39.3863,All Clear,Dry,2020-06-18 14:30:54
58,7005136,Fraser West,Recommended Route,A mostly singletrack ride which combines two loops via the pleasant Chainsaw trail.,blue,4.5,19,denver,https://www.mtbproject.com/trail/7005136/fraser-west,https://cdn2.apstatic.com/photos/mtb/7007253_sqsmall_1554826430.jpg,https://cdn2.apstatic.com/photos/mtb/7007253_small_1554826430.jpg,https://cdn2.apstatic.com/photos/mtb/7007253_smallMed_1554826430.jpg,https://cdn2.apstatic.com/photos/mtb/7007253_medium_1554826430.jpg,18.9,1548,-1547,9550,8569,-105.8142,39.9459,All Clear,,2020-06-30 22:05:13
59,7001750,Golden Gate Full Pull,Recommended Route,An epic tour of the trails on offer at Golden Gate State Park.,black,3.8,29,denver,https://www.mtbproject.com/trail/7001750/golden-gate-full-pull,https://cdn2.apstatic.com/photos/mtb/7012363_sqsmall_1554844286.jpg,https://cdn2.apstatic.com/photos/mtb/7012363_small_1554844286.jpg,https://cdn2.apstatic.com/photos/mtb/7012363_smallMed_1554844286.jpg,https://cdn2.apstatic.com/photos/mtb/7012363_medium_1554844286.jpg,24.6,4339,-4354,9474,7634,-105.43,39.8353,All Clear,Dry,2020-06-23 19:39:14
60,7001490,Valmont Bike Park - Singletrack Hotlap,Recommended Route,A quick lap of some of the fun singletrack on offer at Valmont Bike Park,blue,4.3,22,denver,https://www.mtbproject.com/trail/7001490/valmont-bike-park-singletrack-hotlap,https://cdn2.apstatic.com/photos/mtb/7001246_sqsmall_1554401353.jpg,https://cdn2.apstatic.com/photos/mtb/7001246_small_1554401353.jpg,https://cdn2.apstatic.com/photos/mtb/7001246_smallMed_1554401353.jpg,https://cdn2.apstatic.com/photos/mtb/7001246_medium_1554401353.jpg,2.0,78,-79,5272,5231,-105.2337,40.0315,Bad / Closed,,2020-04-19 19:51:20
61,3609447,Monument Preserve Loop,Recommended Route,The best moderate loop in Monument Preserve.,blue,4.1,25,denver,https://www.mtbproject.com/trail/3609447/monument-preserve-loop,https://cdn2.apstatic.com/photos/mtb/7029997_sqsmall_1555016269.jpg,https://cdn2.apstatic.com/photos/mtb/7029997_small_1555016269.jpg,https://cdn2.apstatic.com/photos/mtb/7029997_smallMed_1555016269.jpg,https://cdn2.apstatic.com/photos/mtb/7029997_medium_1555016269.jpg,4.9,556,-557,7444,6951,-104.8879,39.0825,All Clear,Dry,2020-07-11 16:18:21
62,6485776,Post Work Sunset Ride,Recommended Route,Crank out the upper and lower loops from just off the Coal Creek bike path.,blue,3.7,32,denver,https://www.mtbproject.com/trail/6485776/post-work-sunset-ride,https://cdn2.apstatic.com/photos/mtb/7017996_sqsmall_1554917638.jpg,https://cdn2.apstatic.com/photos/mtb/7017996_small_1554917638.jpg,https://cdn2.apstatic.com/photos/mtb/7017996_smallMed_1554917638.jpg,https://cdn2.apstatic.com/photos/mtb/7017996_medium_1554917638.jpg,6.7,467,-450,5254,5073,-105.0394,40.0293,All Clear,Dry,2020-07-05 16:30:26
63,381516,Colorado Trail: Kenosha Pass to Lost Creek Wilderness Boundary,Recommended Route,Well balanced singletrack with impressive views of endless aspen groves,blueBlack,3.8,27,denver,https://www.mtbproject.com/trail/381516/colorado-trail-kenosha-pass-to-lost-creek-wilderness-boundary,https://cdn2.apstatic.com/photos/mtb/7006692_sqsmall_1554825440.jpg,https://cdn2.apstatic.com/photos/mtb/7006692_small_1554825440.jpg,https://cdn2.apstatic.com/photos/mtb/7006692_smallMed_1554825440.jpg,https://cdn2.apstatic.com/photos/mtb/7006692_medium_1554825440.jpg,13.1,1690,-1689,10418,9525,-105.7546,39.4137,Unknown,,1970-01-01 00:00:00
64,3795718,Argos to Grubstake Loop,Recommended Route,A fun after work ride that includes a leg workout with a fast loop that will keep you on your toes.,blueBlack,3.8,26,denver,https://www.mtbproject.com/trail/3795718/argos-to-grubstake-loop,https://cdn2.apstatic.com/photos/mtb/7016223_sqsmall_1561475867.jpg,https://cdn2.apstatic.com/photos/mtb/7016223_small_1561475867.jpg,https://cdn2.apstatic.com/photos/mtb/7016223_smallMed_1561475867.jpg,https://cdn2.apstatic.com/photos/mtb/7016223_medium_1561475867.jpg,5.5,1131,-1130,7177,6171,-105.2098,39.7162,All Clear,Dry,2020-06-30 12:10:11
65,7045628,Lauren's Loop,Recommended Route,A beginner friendly loop on North Table mountain with a couple spicy moments.,blue,4.0,15,denver,https://www.mtbproject.com/trail/7045628/laurens-loop,https://cdn2.apstatic.com/photos/mtb/7006385_sqsmall_1554825053.jpg,https://cdn2.apstatic.com/photos/mtb/7006385_small_1554825053.jpg,https://cdn2.apstatic.com/photos/mtb/7006385_smallMed_1554825053.jpg,https://cdn2.apstatic.com/photos/mtb/7006385_medium_1554825053.jpg,9.4,965,-970,6544,5870,-105.2301,39.7819,Minor Issues,Dry - Rim rock trail closed,2020-07-15 19:12:38
66,7005142,Winter Park East,Recommended Route,This loop climbs predominantly bike path and dirt road and descends predominantly sweet singletrack.,blueBlack,3.9,22,denver,https://www.mtbproject.com/trail/7005142/winter-park-east,https://cdn2.apstatic.com/photos/mtb/7035654_sqsmall_1593036468.jpg,https://cdn2.apstatic.com/photos/mtb/7035654_small_1593036468.jpg,https://cdn2.apstatic.com/photos/mtb/7035654_smallMed_1593036468.jpg,https://cdn2.apstatic.com/photos/mtb/7035654_medium_1593036468.jpg,17.4,2166,-2172,10212,8755,-105.7848,39.9192,Bad / Closed,Construction on buck creek trail.  Have to find alternative route to broken thumb trail.,2020-07-15 05:37:10
67,7044719,West Magnolia: Winter Fat Bike Groomed Loop,Recommended Route,"First of its kind, Forest Service approved groomed winter access for fat biking in West Magnolia.",blue,5.0,1,denver,https://www.mtbproject.com/trail/7044719/west-magnolia-winter-fat-bike-groomed-loop,https://cdn2.apstatic.com/photos/mtb/7029481_sqsmall_1555015347.jpg,https://cdn2.apstatic.com/photos/mtb/7029481_small_1555015347.jpg,https://cdn2.apstatic.com/photos/mtb/7029481_smallMed_1555015347.jpg,https://cdn2.apstatic.com/photos/mtb/7029481_medium_1555015347.jpg,4.6,253,-255,8736,8535,-105.5111,39.9466,Unknown,,1970-01-01 00:00:00
68,7050352,Moose Meander Loop,Recommended Route,Moose Meander is a short beginner/intermediate friendly trail at the Grand Lake Golf Course trailhead.,blue,5.0,1,denver,https://www.mtbproject.com/trail/7050352/moose-meander-loop,https://cdn2.apstatic.com/photos/mtb/7033318_sqsmall_1569517662.jpg,https://cdn2.apstatic.com/photos/mtb/7033318_small_1569517662.jpg,https://cdn2.apstatic.com/photos/mtb/7033318_smallMed_1569517662.jpg,https://cdn2.apstatic.com/photos/mtb/7033318_medium_1569517662.jpg,1.5,58,-58,8676,8631,-105.8526,40.2517,All Clear,Dry,2020-07-08 12:30:03
69,337064,CT - Segment 2: South Platte River to Little Scraggy,Recommended Route,"Stays within the Buffalo Creek Fire area for 80% of the ride and is mostly flat, gravelly and flows",blue,3.6,26,denver,https://www.mtbproject.com/trail/337064/ct-segment-2-south-platte-river-to-little-scraggy,https://img.youtube.com/vi/_AW6NALVCLo/hqdefault.jpg,https://img.youtube.com/vi/_AW6NALVCLo/hqdefault.jpg,https://img.youtube.com/vi/_AW6NALVCLo/hqdefault.jpg,https://img.youtube.com/vi/_AW6NALVCLo/hqdefault.jpg,10.3,2175,-619,7764,6112,-105.1677,39.4005,All Clear,Dry - 1 tree very loose on the edges of the trail.,2020-07-19 13:39:09
70,7053829,This is the correct way to ride Buff Creek.,Recommended Route,With a straight forward shuttle you can hit all the best parts of Buff Creek and still get enough climbing.,blueBlack,5.0,1,denver,https://www.mtbproject.com/trail/7053829/this-is-the-correct-way-to-ride-buff-creek,https://cdn2.apstatic.com/photos/mtb/7011149_sqsmall_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_small_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_smallMed_1554838935.jpg,https://cdn2.apstatic.com/photos/mtb/7011149_medium_1554838935.jpg,20.2,2190,-3564,8550,6668,-105.2671,39.3048,Unknown,,1970-01-01 00:00:00
71,7053530,Winter Park Short Gravel Road Loop,Recommended Route,Put a little gravel in your travel and take in the sights of Winter Park,green,5.0,1,denver,https://www.mtbproject.com/trail/7053530/winter-park-short-gravel-road-loop,https://cdn2.apstatic.com/photos/mtb/7035665_sqsmall_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_small_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_smallMed_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_medium_1593138316.jpg,9.2,824,-828,9579,8809,-105.7627,39.884,Unknown,,1970-01-01 00:00:00
72,7053499,Winter Park Enduro Stage,Recommended Route,"A technical XC climb that leads to a stage of the Big Mountain Enduro, followed by some singletrack back to the resort.",black,5.0,1,denver,https://www.mtbproject.com/trail/7053499/winter-park-enduro-stage,https://cdn2.apstatic.com/photos/mtb/7035665_sqsmall_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_small_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_smallMed_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_medium_1593138316.jpg,9.4,1211,-1213,9973,8961,-105.7627,39.8842,Unknown,,1970-01-01 00:00:00
73,5843860,The Cougar Slayer,Recommended Route,"The course of the eponymous underground, unsanctioned, unofficial, mountain bike race/adventure.",dblack,4.3,9,denver,https://www.mtbproject.com/trail/5843860/the-cougar-slayer,https://cdn2.apstatic.com/photos/mtb/7014085_sqsmall_1554846744.jpg,https://cdn2.apstatic.com/photos/mtb/7014085_small_1554846744.jpg,https://cdn2.apstatic.com/photos/mtb/7014085_smallMed_1554846744.jpg,https://cdn2.apstatic.com/photos/mtb/7014085_medium_1554846744.jpg,69.6,8965,-11815,10589,5588,-105.524,39.9546,Unknown,,1970-01-01 00:00:00
74,7053422,Floyd Hill DH Loop,Recommended Route,"The easier, but slightly slower way to the top of Floyd Hill, then ride down the Front Range's best DH trail.",black,4.8,4,denver,https://www.mtbproject.com/trail/7053422/floyd-hill-dh-loop,https://img.youtube.com/vi/0fN4yZZd_Cg/hqdefault.jpg,https://img.youtube.com/vi/0fN4yZZd_Cg/hqdefault.jpg,https://img.youtube.com/vi/0fN4yZZd_Cg/hqdefault.jpg,https://img.youtube.com/vi/0fN4yZZd_Cg/hqdefault.jpg,3.9,750,-755,8568,7927,-105.4122,39.7226,All Clear,Dry,2020-07-17 10:57:41
75,7031010,Indian Peaks Traverse (IPT),Recommended Route,"An epic, long distance trail connecting Boulder to Winter Park, and one that is in the process of substantial upgrades!",blueBlack,3.9,7,denver,https://www.mtbproject.com/trail/7031010/indian-peaks-traverse-ipt,https://cdn2.apstatic.com/photos/mtb/3634673_sqsmall_1554240993.jpg,https://cdn2.apstatic.com/photos/mtb/3634673_small_1554240993.jpg,https://cdn2.apstatic.com/photos/mtb/3634673_smallMed_1554240993.jpg,https://cdn2.apstatic.com/photos/mtb/3634673_medium_1554240993.jpg,71.3,9089,-5735,11665,5429,-105.2946,40.0137,Minor Issues,A couple snow patches towards the very top of Rollins Pass. All clear otherwise!,2020-07-12 13:49:35
76,7041614,Deer Creek Canyon Extended Loop,Recommended Route,"Utilizes the recently opened Black Bear Trail to connect to the Deer Creek area, offering a long and diverse route.",black,3.8,13,denver,https://www.mtbproject.com/trail/7041614/deer-creek-canyon-extended-loop,https://img.youtube.com/vi/Tz8bUOcNTfs/hqdefault.jpg,https://img.youtube.com/vi/Tz8bUOcNTfs/hqdefault.jpg,https://img.youtube.com/vi/Tz8bUOcNTfs/hqdefault.jpg,https://img.youtube.com/vi/Tz8bUOcNTfs/hqdefault.jpg,20.7,2993,-2980,7421,5548,-105.1106,39.5523,All Clear,Dry,2020-06-28 10:02:25
77,7049881,Wild's Loop,Recommended Route,"An extremely challenging, yet rewarding, primitive backcountry adventure.",dblack,4.5,2,denver,https://www.mtbproject.com/trail/7049881/wilds-loop,https://cdn2.apstatic.com/photos/mtb/7028408_sqsmall_1561476429.jpg,https://cdn2.apstatic.com/photos/mtb/7028408_small_1561476429.jpg,https://cdn2.apstatic.com/photos/mtb/7028408_smallMed_1561476429.jpg,https://cdn2.apstatic.com/photos/mtb/7028408_medium_1561476429.jpg,38.1,7400,-7426,13205,8581,-105.6831,39.7611,Unknown,,1970-01-01 00:00:00
78,7045632,Hunter's Way,Recommended Route,"Relentless climb followed by a technical, fast descent.",black,4.1,10,denver,https://www.mtbproject.com/trail/7045632/hunters-way,https://cdn2.apstatic.com/photos/mtb/7031660_sqsmall_1561476498.jpg,https://cdn2.apstatic.com/photos/mtb/7031660_small_1561476498.jpg,https://cdn2.apstatic.com/photos/mtb/7031660_smallMed_1561476498.jpg,https://cdn2.apstatic.com/photos/mtb/7031660_medium_1561476498.jpg,8.0,1853,-1853,7538,5688,-105.2305,39.7539,All Clear,Dry,2020-06-24 10:28:57
79,1019644,CT - Indian Creek (Waterton Canyon Alt.),Recommended Route,The perfect downhill alternative to the traditional Waterton Canyon dirt road climb.,black,4.0,11,denver,https://www.mtbproject.com/trail/1019644/ct-indian-creek-waterton-canyon-alt,https://cdn2.apstatic.com/photos/mtb/3758058_sqsmall_1554241864.jpg,https://cdn2.apstatic.com/photos/mtb/3758058_small_1554241864.jpg,https://cdn2.apstatic.com/photos/mtb/3758058_smallMed_1554241864.jpg,https://cdn2.apstatic.com/photos/mtb/3758058_medium_1554241864.jpg,19.0,2810,-4174,7861,6103,-105.1007,39.3793,All Clear,Dry,2020-06-28 14:57:27
80,7019010,North Boulder Loop,Recommended Route,A fun connection of bits of trail for a great whole loop in North Boulder.,greenBlue,3.1,28,denver,https://www.mtbproject.com/trail/7019010/north-boulder-loop,https://cdn2.apstatic.com/photos/mtb/7031377_sqsmall_1559768650.jpg,https://cdn2.apstatic.com/photos/mtb/7031377_small_1559768650.jpg,https://cdn2.apstatic.com/photos/mtb/7031377_smallMed_1559768650.jpg,https://cdn2.apstatic.com/photos/mtb/7031377_medium_1559768650.jpg,8.3,372,-371,5399,5210,-105.2628,40.08,All Clear,Dry,2020-07-16 09:56:02
81,7032397,XC Loop Trail,Recommended Route,"A fast, flowy XC loop (clockwise) with a little of everything: climbs, switchbacks, fast, open sections. Mostly smooth.",greenBlue,3.8,16,denver,https://www.mtbproject.com/trail/7032397/xc-loop-trail,https://cdn2.apstatic.com/photos/mtb/7022708_sqsmall_1554931036.jpg,https://cdn2.apstatic.com/photos/mtb/7022708_small_1554931036.jpg,https://cdn2.apstatic.com/photos/mtb/7022708_smallMed_1554931036.jpg,https://cdn2.apstatic.com/photos/mtb/7022708_medium_1554931036.jpg,1.7,130,-130,5375,5267,-105.0039,39.6828,All Clear,Dry,2020-07-18 18:13:52
82,7049112,The N Bus Loop,Recommended Route,"Great tour of West Magnolia starting at the High School, which is also the last stop of the Boulder-Nederland N Bus.",black,4.3,3,denver,https://www.mtbproject.com/trail/7049112/the-n-bus-loop,https://cdn2.apstatic.com/photos/mtb/7014087_sqsmall_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_small_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_smallMed_1554846748.jpg,https://cdn2.apstatic.com/photos/mtb/7014087_medium_1554846748.jpg,11.9,1291,-1274,9342,8434,-105.524,39.9546,Minor Issues,Some Mud,2020-05-31 21:14:36
83,7000566,Pole Hill Road,Recommended Route,"A ""gravel grind"" on 4x4 roads that provides some great views.",blueBlack,3.8,14,denver,https://www.mtbproject.com/trail/7000566/pole-hill-road,https://cdn2.apstatic.com/photos/mtb/7000375_sqsmall_1554393419.jpg,https://cdn2.apstatic.com/photos/mtb/7000375_small_1554393419.jpg,https://cdn2.apstatic.com/photos/mtb/7000375_smallMed_1554393419.jpg,https://cdn2.apstatic.com/photos/mtb/7000375_medium_1554393419.jpg,6.7,1189,-1192,8991,8249,-105.4494,40.3617,All Clear,Dry,2020-05-19 12:55:13
84,7042980,South Valley Loop,Recommended Route,A great beginner-to-intermediate loop for fun or cross country training.,blue,3.8,12,denver,https://www.mtbproject.com/trail/7042980/south-valley-loop,https://img.youtube.com/vi/odmchRms7-0/hqdefault.jpg,https://img.youtube.com/vi/odmchRms7-0/hqdefault.jpg,https://img.youtube.com/vi/odmchRms7-0/hqdefault.jpg,https://img.youtube.com/vi/odmchRms7-0/hqdefault.jpg,9.6,978,-978,6119,5808,-105.1528,39.5661,All Clear,Dry,2020-06-23 16:53:37
85,7040795,North Buffalo Creek Buck-Skipper-Strawberry Loop,Recommended Route,An 8.4-mile loop keeping to the north end of Buffalo Creek.,blue,3.6,16,denver,https://www.mtbproject.com/trail/7040795/north-buffalo-creek-buck-skipper-strawberry-loop,https://cdn2.apstatic.com/photos/mtb/5492014_sqsmall_1554330972.jpg,https://cdn2.apstatic.com/photos/mtb/5492014_small_1554330972.jpg,https://cdn2.apstatic.com/photos/mtb/5492014_smallMed_1554330972.jpg,https://cdn2.apstatic.com/photos/mtb/5492014_medium_1554330972.jpg,8.1,1213,-1213,7908,6852,-105.3472,39.4083,Minor Issues,Dry - Very loose dirt,2020-07-03 15:00:14
86,7008631,A Short Homestead Tour,Recommended Route,A history lesson and mountain biking: your two favorite things!  Well at least one of them is,blue,3.8,10,denver,https://www.mtbproject.com/trail/7008631/a-short-homestead-tour,https://cdn2.apstatic.com/photos/mtb/7033447_sqsmall_1569983830.jpg,https://cdn2.apstatic.com/photos/mtb/7033447_small_1569983830.jpg,https://cdn2.apstatic.com/photos/mtb/7033447_smallMed_1569983830.jpg,https://cdn2.apstatic.com/photos/mtb/7033447_medium_1569983830.jpg,8.1,981,-981,8706,8294,-105.4719,40.3353,All Clear,Dry,2020-07-08 19:02:36
87,68428,East Boulder Trail,Recommended Route,"An easy ride East of Boulder - great for beginners, and enjoyable for everyone.",green,3.6,12,denver,https://www.mtbproject.com/trail/68428/east-boulder-trail,https://cdn2.apstatic.com/photos/mtb/7019228_sqsmall_1554924350.jpg,https://cdn2.apstatic.com/photos/mtb/7019228_small_1554924350.jpg,https://cdn2.apstatic.com/photos/mtb/7019228_smallMed_1554924350.jpg,https://cdn2.apstatic.com/photos/mtb/7019228_medium_1554924350.jpg,12.2,611,-611,5389,5069,-105.1586,40.0219,All Clear,Dry,2020-07-09 07:06:11
88,7048944,Front Range 40,Recommended Route,Tour of some of the best riding in the Front Range.,black,4.0,1,denver,https://www.mtbproject.com/trail/7048944/front-range-40,https://cdn2.apstatic.com/photos/mtb/7017275_sqsmall_1554916614.jpg,https://cdn2.apstatic.com/photos/mtb/7017275_small_1554916614.jpg,https://cdn2.apstatic.com/photos/mtb/7017275_smallMed_1554916614.jpg,https://cdn2.apstatic.com/photos/mtb/7017275_medium_1554916614.jpg,42.1,4824,-4826,7762,5732,-105.1923,39.6964,All Clear,Dry,2020-05-18 16:58:05
89,48905,Bear Creek - Dakota Ridge Loop,Recommended Route,Suburban singletrack in the heart of Southwest Denver.,blueBlack,3.1,19,denver,https://www.mtbproject.com/trail/48905/bear-creek-dakota-ridge-loop,https://cdn2.apstatic.com/photos/mtb/7012627_sqsmall_1554844704.jpg,https://cdn2.apstatic.com/photos/mtb/7012627_small_1554844704.jpg,https://cdn2.apstatic.com/photos/mtb/7012627_smallMed_1554844704.jpg,https://cdn2.apstatic.com/photos/mtb/7012627_medium_1554844704.jpg,20.4,1672,-1660,6582,5519,-105.1287,39.6414,All Clear,,2020-07-15 19:16:26
90,7031740,Sherwood From Nederland,Recommended Route,This ride starts in Nederland and takes the best routes to hit Sherwood Gulch and the Mud Lake trails.,greenBlue,4.0,6,denver,https://www.mtbproject.com/trail/7031740/sherwood-from-nederland,https://cdn2.apstatic.com/photos/mtb/7022328_sqsmall_1554930420.jpg,https://cdn2.apstatic.com/photos/mtb/7022328_small_1554930420.jpg,https://cdn2.apstatic.com/photos/mtb/7022328_smallMed_1554930420.jpg,https://cdn2.apstatic.com/photos/mtb/7022328_medium_1554930420.jpg,5.8,789,-793,8830,8262,-105.513,39.9622,All Clear,,2020-07-10 18:07:03
91,7050059,Little Scraggy to Pine Valley Ranch Park (Mostly) Downhill,Recommended Route,"A fun, primarily downhill ride from one side of the Buffalo Creek MTB Area to the other.",blue,4.0,1,denver,https://www.mtbproject.com/trail/7050059/little-scraggy-to-pine-valley-ranch-park-mostly-downhill,https://cdn2.apstatic.com/photos/mtb/7013659_sqsmall_1554846130.jpg,https://cdn2.apstatic.com/photos/mtb/7013659_small_1554846130.jpg,https://cdn2.apstatic.com/photos/mtb/7013659_smallMed_1554846130.jpg,https://cdn2.apstatic.com/photos/mtb/7013659_medium_1554846130.jpg,16.2,1267,-2253,8052,6859,-105.2572,39.3449,All Clear,,2020-05-23 14:41:23
92,7053496,1-Hr Loop: Greens and Blues,Recommended Route,An hour-long loop with a mix of green and blue singletrack with some gravel road mixed in.,greenBlue,4.0,2,denver,https://www.mtbproject.com/trail/7053496/1-hr-loop-greens-and-blues,https://cdn2.apstatic.com/photos/mtb/7035665_sqsmall_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_small_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_smallMed_1593138316.jpg,https://cdn2.apstatic.com/photos/mtb/7035665_medium_1593138316.jpg,9.5,900,-899,9583,8968,-105.7626,39.8843,All Clear,Dry,2020-07-02 10:09:56
93,7053346,The Grind,Recommended Route,"Flowy singletrack on the downhill and easy doubletrack on the uphill, showcasing the Highlands Point trail system.",greenBlue,4.0,1,denver,https://www.mtbproject.com/trail/7053346/the-grind,https://cdn2.apstatic.com/photos/mtb/7005178_sqsmall_1554822592.jpg,https://cdn2.apstatic.com/photos/mtb/7005178_small_1554822592.jpg,https://cdn2.apstatic.com/photos/mtb/7005178_smallMed_1554822592.jpg,https://cdn2.apstatic.com/photos/mtb/7005178_medium_1554822592.jpg,4.0,353,-355,6258,5956,-104.9566,39.5134,All Clear,Dry,2020-07-19 10:42:30
94,7010645,Ceran St. Vrain to Miller Rock,Recommended Route,A fun lollipop with great views.,blueBlack,3.1,16,denver,https://www.mtbproject.com/trail/7010645/ceran-st-vrain-to-miller-rock,https://cdn2.apstatic.com/photos/mtb/7024052_sqsmall_1554933241.jpg,https://cdn2.apstatic.com/photos/mtb/7024052_small_1554933241.jpg,https://cdn2.apstatic.com/photos/mtb/7024052_smallMed_1554933241.jpg,https://cdn2.apstatic.com/photos/mtb/7024052_medium_1554933241.jpg,6.2,897,-897,8625,8028,-105.442,40.1245,All Clear,Dry,2020-06-23 12:33:53
95,7018371,Pinewood Reservoir,Recommended Route,Get that trail-to-yourself feeling at Pinewood Reservoir!,blue,3.4,10,denver,https://www.mtbproject.com/trail/7018371/pinewood-reservoir,https://cdn2.apstatic.com/photos/mtb/7013127_sqsmall_1554845376.jpg,https://cdn2.apstatic.com/photos/mtb/7013127_small_1554845376.jpg,https://cdn2.apstatic.com/photos/mtb/7013127_smallMed_1554845376.jpg,https://cdn2.apstatic.com/photos/mtb/7013127_medium_1554845376.jpg,5.9,537,-539,6885,6585,-105.2852,40.3672,All Clear,Dry,2020-07-11 08:12:15
96,3595979,Front Range 30,Recommended Route,A Colorado Front Range race/ride that captures some of the closest trails to Golden.,blueBlack,3.2,11,denver,https://www.mtbproject.com/trail/3595979/front-range-30,https://cdn2.apstatic.com/photos/mtb/7018020_sqsmall_1554917670.jpg,https://cdn2.apstatic.com/photos/mtb/7018020_small_1554917670.jpg,https://cdn2.apstatic.com/photos/mtb/7018020_smallMed_1554917670.jpg,https://cdn2.apstatic.com/photos/mtb/7018020_medium_1554917670.jpg,32.9,3925,-3924,7540,5673,-105.2203,39.7561,All Clear,Dry,2020-07-03 12:06:15
97,1362740,Sugarloaf to Gordon Gulch Loop,Recommended Route,"An easy cruise with nice scenery, but not much singletrack.",blue,2.7,21,denver,https://www.mtbproject.com/trail/1362740/sugarloaf-to-gordon-gulch-loop,https://cdn2.apstatic.com/photos/mtb/1412272_sqsmall_1554224806.jpg,https://cdn2.apstatic.com/photos/mtb/1412272_small_1554224806.jpg,https://cdn2.apstatic.com/photos/mtb/1412272_smallMed_1554224806.jpg,https://cdn2.apstatic.com/photos/mtb/1412272_medium_1554224806.jpg,13.5,1590,-1607,9078,7691,-105.4147,40.0202,All Clear,Dry,2020-06-13 13:52:00
98,7039657,Coney Buchanan Loop,Recommended Route,High elevation tech riding through the forest.,black,3.1,11,denver,https://www.mtbproject.com/trail/7039657/coney-buchanan-loop,https://cdn2.apstatic.com/photos/mtb/7026915_sqsmall_1555005350.jpg,https://cdn2.apstatic.com/photos/mtb/7026915_small_1555005350.jpg,https://cdn2.apstatic.com/photos/mtb/7026915_smallMed_1555005350.jpg,https://cdn2.apstatic.com/photos/mtb/7026915_medium_1555005350.jpg,11.6,1467,-1474,9867,8567,-105.5059,40.1312,Minor Issues,"Muddy, Snowy: Doable now but prepare to get wet & dismount for fallen logs, snow patches and deep puddles on Coney Flats. Needs some weeks.",2020-06-02 21:57:42
